"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "Migration_type" "Migration_dist" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Coregonus hiemalis" "EEA" "Fishes" "Coregonus hiemalis Jurine, 1825" "SPECIES" NA "Yes" NA "EXTINCT" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 220 4.111318514 0.454828009 0.393773975 0.268493291 0.552976379 0.451359456 0.145736364 0.131953536 2.510204082 5495 "fe2" 2.5 "ma2" 5.5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "phylith" "rheo" "rheo" "fre" -7.7 32 "nom" "short" 559.471073844489 "NO"
"Coregonus hoferi" "EEA" "Fishes" "Coregonus hoferi Berg, 1932" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 470 3.626264914 0.505039851 0.500814286 0.431318836 0.384711186 0.348527087 0.297775269 0.122216057 3.12319119 350 "fe1" 2.5 "ma3" 5.5 "ls3" "Carnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "phylith" "eury" "limno" "fre" -7.7 28.6 "pot" "short" 81.5979644056554 "NO"
"Coregonus ladogae" "EEA" "Fishes" "Coregonus ladogae Pravdin, Golubev & Belyaeva, 1938" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 850 3.918653099 0.372912308 0.369288025 0.333936059 0.543676056 0.392515837 0.215891216 0.154280719 3.044644887 109314 "fe1" 8 "ma5" 9 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -9.3 32 "dia" "long" 17988.018665544 "NO"
"Coregonus lavaretus" "EEA" "Fishes" "Coregonus lavaretus (Linnaeus, 1758)" "SPECIES" NA "Yes" NA "VULNERABLE" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 730 4.227334121 0.535312147 0.433651344 0.480285458 0.481805498 0.34440707 0.288432317 0.126790896 3.023632403 6811 "fe2" 2 "ma3" 8 "ls3" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "pel" "limno" "eury" "fbm" -9.3 32 "dia" "medium" 597.783551407472 "NO"
"Coregonus lucinensis" "EEA" "Fishes" "Coregonus lucinensis Thienemann, 1933" "SPECIES" NA "Yes" NA "VULNERABLE" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 3.896519012 0.519562454 0.4 0.473185181 0.528776978 0.325371789 0.25842272 0.141035041 2.382553032 109314 "fe1" 8 "ma3" 16 "ls3" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -9.3 28.6 "nom" "short" 2647.08338799462 "NO"
"Coregonus lutokka" "EEA" "Fishes" "Coregonus lutokka Kottelat, Bogutskaya & Freyhof, 2005" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1520 4.973865093 0.40156957 0.263203704 0.173043232 0.915678576 0.456946106 0.154980789 0.126790896 2.289302301 15905 "fe1" 3 "ma2" 8 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "phy" "eury" "limno" "fre" -7.7 32 "nom" "short" 28076.084430923 "NO"
"Coregonus macrophthalmus" "EEA" "Fishes" "Coregonus macrophthalmus Nüsslin, 1882" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 620 3.284140914 0.565760778 0.31249892 0.442721248 0.689655172 0.318968356 0.299977502 0.140323901 2.579491936 5495 "fe2" 8 "ma2" 15 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "eury" "limno" "fre" -7.7 32 "pot" "short" 517.865571712522 "NO"
"Coregonus maraena" "EEA" "Fishes" "Coregonus maraena (Bloch, 1779)" "SPECIES" NA "Yes" NA "VULNERABLE" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1300 4.324533428 0.37210279 0.307664222 0.263196577 0.313627651 0.431359425 0.163917106 0.141129002 2.852747815 5495 "fe1" 5 "ma3" 7 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "pel" "rheo" "eury" "fre" -7.7 32 "dia" "long" 845012.896880822 "NO"
"Coregonus maxillaris" "EEA" "Fishes" "Coregonus maxillaris Günther, 1866" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 5.931317101 0.749229291 0.330129489 0.559971056 0.568627451 0.670955247 0.600207684 0.153272033 2.637145238 15905 "fe1" 4 "ma2" 30 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "eury" "fre" -9.3 28.6 "pot" "short" 9413.03995626998 "NO"
"Coregonus megalops" "EEA" "Fishes" "Coregonus megalops Widegren, 1863" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 700 4.331857806 0.366650801 0.307664222 0.333936059 0.552976379 0.331885667 0.234896907 0.125599917 3.912062752 350 "fe1" 3 "ma3" 5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fre" -7.7 28.6 "pot" "short" 37723.5345016734 "NO"
"Coregonus muksun" "EEA" "Fishes" "Coregonus muksun (Pallas, 1814)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 900 4.331857806 0.481558996 0.395735355 0.374394972 0.30727517 0.385946066 0.314330518 0.145628135 3.214216262 5495 "fe3" 4 "ma5" 8 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "rheo" "rheo" "fre" -9.3 32 "nom" "short" 2865413.33814748 "NO"
"Coregonus nasus" "EEA" "Fishes" "Coregonus nasus (Pallas, 1776)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 710 4.460251354 0.447189769 0.473164508 0.346817528 0.315070169 0.421766852 0.184867136 0.120629648 2.603707561 15905 "fe1" 2.5 "ma2" 20 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "pel" "eury" "limno" "fre" -9.3 28.6 "dia" "medium" 10923.8574710828 "NO"
"Coregonus nilssoni" "EEA" "Fishes" "Coregonus nilssoni Valenciennes, 1848" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1100 4.91996377 0.487648364 0.450806026 0.426023839 0.533692886 0.432211728 0.216085034 0.098354576 3.19727876 20000 "fe1" 6 "ma5" 20 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "phylith" "eury" "limno" "fbm" -9.3 28.6 "dia" "long" 323605.031311598 "NO"
"Coregonus nobilis" "EEA" "Fishes" "Coregonus nobilis Haack, 1882" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1050 4.385258372 0.507155518 0.478388135 0.469727328 0.449731707 0.363489606 0.2931642 0.141044583 3.141682062 109314 "fe1" 5 "ma3" 12 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "limno" "limno" "fre" -7.4 32 "pot" "short" 102.220744208366 "NO"
"Coregonus oxyrinchus" "EEA" "Fishes" "Coregonus oxyrinchus (Linnaeus, 1758)" "SPECIES" NA "Yes" NA "EXTINCT" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.308684017 0.519562454 0.421875 0.40853014 0.466140625 0.428179568 0.24835084 0.117487217 2.860710637 5495 "fe2" 2 "ma3" 7 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "phylith" "rheo" "rheo" "fbm" -9.3 28.6 "dia" "long" 42273.7668629053 "NO"
"Coregonus palaea" "EEA" "Fishes" "Coregonus palaea Cuvier, 1829" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.140752363 0.510098096 0.36249818 0.460144215 0.650261995 0.380940055 0.136184564 0.158360041 3.251513005 109314 "fe1" 6 "ma2" 16 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -7.4 32 "nom" "short" 267.47192186469 "NO"
"Coregonus pallasii" "EEA" "Fishes" "Coregonus pallasii Valenciennes, 1848" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 4.321642857 0.455360714 0.405339675 0.331260714 0.489488191 0.396492857 0.232171429 0.143768078 2.182252383 304830 "fe2" 6 "ma2" 12 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "rheo" "rheo" "fre" -7.7 32 "pot" "short" 45624.3391251469 "NO"
"Coregonus peled" "EEA" "Fishes" "Coregonus peled (Gmelin, 1789)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 3.45834526 0.565086078 0.48 0.494108575 0.37576 0.292088491 0.343198135 0.12748584 3.442519231 14000 "fe1" 6 "ma5" 12 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "phy" "limno" "limno" "fbm" -7.7 32 "dia" "medium" 4670940.61109781 "NO"
"Coregonus pennantii" "EEA" "Fishes" "Coregonus pennantii Valenciennes, 1848" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 650 3.608454416 0.453846291 0.456778716 0.304761815 0.30727517 0.348527087 0.241731916 0.114149461 3.331612086 11500 "fe1" 8 "ma5" 9 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fre" -9.3 32 "dia" "long" 2001.73149672179 "NO"
"Coregonus pidschian" "EEA" "Fishes" "Coregonus pidschian (Gmelin, 1789)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.529806904 0.498044308 0.523211568 0.426023839 0.551631469 0.325031307 0.266144118 0.107195697 2.914296654 5495 "fe1" 2 "ma2" 7 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "phylith" "limno" "limno" "fre" -7.4 28.6 "nom" "short" 550559.399627873 "NO"
"Coregonus pollan" "EEA" "Fishes" "Coregonus pollan Thompson, 1835" "SPECIES" NA "Yes" NA "ENDANGERED" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 350 4.069680727 0.486108574 0.508989809 0.400032752 0.384711186 0.359073359 0.25842272 0.125599917 2.562299521 350 "fe1" 6 "ma2" 12 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "eury" "limno" "fre" -9.3 32 "pot" "short" 783.842045306742 "NO"
"Coregonus profundus" "InfoSpecies" "Fishes" "Coregonus profundus Selz, Dönz, Vonlanthen & Seehausen, 2020" "SPECIES" "IEN" NA NA NA "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 590 3.714509819 0.564551262 0.508454321 0.433467825 0.30727517 0.363489606 0.337526066 0.127294844 3.533629851 350 "fe2" 2 "ma2" 5.5 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phylith" "eury" "eury" "fbm" -7.4 32 "nom" "short" 9807.21875621112 "YES"
"Coregonus renke" "EEA" "Fishes" "Coregonus renke (Schrank, 1783)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 290 4.493950707 0.326521896 0.454081633 0.293583994 0.527007731 0.422883484 0.136184564 0.131953536 3.912062752 6811 "fe1" 2.5 "ma2" 5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "phylith" "rheo" "limno" "fre" -7.7 32 "pot" "short" 2973.01541911421 "NO"
"Coregonus restrictus" "EEA" "Fishes" "Coregonus restrictus Fatio, 1885" "SPECIES" NA "Yes" NA "EXTINCT" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 4.174222302 0.459238245 0.480494606 0.304761815 0.292992905 0.392515837 0.241731916 0.150450051 2.873008629 304830 "fe1" 2 "ma3" 9 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "phylith" "eury" "limno" "fre" -7.4 28.6 "pot" "short" 21.2080253162964 "NO"
"Coregonus sardinella" "EEA" "Fishes" "Coregonus sardinella Valenciennes, 1848" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 470 4.88403589 0.427357373 0.490124464 0.402530896 0.396164048 0.414846792 0.215752497 0.126516464 3.1112 304830 "fe1" 2 "ma3" 7 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "phy" "rheo" "limno" "frb" -9.3 32 "nom" "short" 9858094.69236636 "NO"
"Coregonus steinmanni" "InfoSpecies" "Fishes" "Coregonus steinmanni Selz, Dönz, Vonlanthen & Seehausen, 2020" "SPECIES" "IEN" NA NA NA "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 650 4.308684017 0.508259965 0.330129489 0.456980102 0.491858878 0.385946066 0.292601064 0.107195697 2.800205348 5495 "fe2" 5 "ma3" 7 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "limno" "fre" -7.4 28.6 "dia" "medium" 39.6315486246183 "YES"
"Coregonus stigmaticus" "EEA" "Fishes" "Coregonus stigmaticus Regan, 1908" "SPECIES" NA "Yes" NA "ENDANGERED" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 4.33928169 0.487648364 0.43473693 0.385806662 0.291602 0.465069806 0.352392358 0.117487217 3.076443168 20000 "fe1" 8 "ma2" 16 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "phylith" "eury" "limno" "fre" -9.3 28.6 "nom" "short" 2342.90087260319 "NO"
"Coregonus suidteri" "EEA" "Fishes" "Coregonus suidteri Fatio, 1885" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 320 4.559024887 0.580587629 0.419094295 0.431318836 0.650261995 0.55464795 0.303461752 0.150993116 2.213600411 250 "fe1" 6 "ma2" 15 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -7.7 32 "pot" "short" 568.146171618326 "NO"
"Coregonus trybomi" "EEA" "Fishes" "Coregonus trybomi Svärdson, 1979" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 4.192784043 0.642957227 0.474049701 0.494108575 0.561490196 0.392515837 0.347990684 0.123253268 4.234106383 20000 "fe1" 3 "ma2" 9 "ls3" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "phylith" "eury" "limno" "fbm" -9.3 28.6 "dia" "long" 6634.51775966775 "NO"
"Coregonus vandesius" "EEA" "Fishes" "Coregonus vandesius Richardson, 1836" "SPECIES" NA "Yes" NA "ENDANGERED" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 3.471882099 0.510610412 0.469234191 0.534746139 0.460805228 0.348527087 0.276674162 0.144789579 2.280604817 109314 "fe1" 2.5 "ma2" 8 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "rheo" "rheo" "fre" -9.3 32 "pot" "short" 2285.02076481248 "NO"
"Coregonus vessicus" "EEA" "Fishes" "Coregonus vessicus Dryagin, 1932" "SPECIES" NA "Yes" NA NA "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 800 3.138303191 0.505039851 0.392536784 0.440382562 0.301593427 0.359073359 0.340625226 0.172026374 6.947578947 250 "fe1" 2 "ma2" 2.5 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.4 32 "pot" "short" 21773.1398841951 "YES"
"Coregonus wartmanni" "EEA" "Fishes" "Coregonus wartmanni (Bloch, 1784)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.180501878 0.565207979 0.485294118 0.518242705 0.429321429 0.380940055 0.353212706 0.133631522 2.05981087 5495 "fe1" 4 "ma3" 8 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "limno" "limno" "fre" -9.3 32 "nom" "short" 517.865571712522 "NO"
"Coregonus widegreni" "EEA" "Fishes" "Coregonus widegreni Malmgren, 1863" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 830 4.390926247 0.60921461 0.32238611 0.495101048 0.938973274 0.325031307 0.25842272 0.153369415 6.947578947 250 "fe1" 6 "ma3" 8 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "limno" "fre" -7.4 28.6 "pot" "short" 524048.12079591 "NO"
"Coregonus zuerichensis" "InfoSpecies" "Fishes" "Coregonus zuerichensis Nüsslin, 1882" "SPECIES" "IEN" NA NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 440 3.970081268 0.592637304 0.482404614 0.519694839 0.378332054 0.348527087 0.398128212 0.14660815 4.234106383 6811 "fe2" 2 "ma2" 5.5 "ls2" "Carnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "phylith" "eury" "rheo" "fre" -9.3 32 "pot" "short" 1136.4794940129 "NO"
"Coregonus zugensis" "InfoSpecies" "Fishes" "Coregonus zugensis Nüsslin, 1882" "SPECIES" "IEN" NA NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 3.768303223 0.459238245 0.419094295 0.425779382 0.574090909 0.555462609 0.250959949 0.123253268 2.281579999 20000 "fe2" 4 "ma2" 8 "ls1" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "eury" "eury" "fre" -7.7 32 "pot" "short" 570.356361461248 "NO"
"Cottus aturi" "EEA" "Fishes" "Cottus aturi Freyhof, Kottelat & Nolte, 2005" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cottus" "Cottidae" "Scorpaeniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65 6.833306568 0.630450663 0.168735777 0.268493291 0.551358972 0.779231573 0.247094868 0.123447989 1.680793575 15905 "fe1" 2.5 "ma4" 12 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.4 28.6 "pot" "short" 9743.16248665588 "NO"
"Cottus duranii" "EEA" "Fishes" "Cottus duranii Freyhof, Kottelat & Nolte, 2005" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Cottus" "Cottidae" "Scorpaeniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 5.331346639 0.672905483 0.363789187 0.47113322 0.606903383 0.793583889 0.602362461 0.19522075 2.249765654 6e+05 "fe1" 1 "ma1" 7 "ls1" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "eury" "limno" "fre" -9.3 28.6 "nom" "short" 31042.9620922315 "NO"
"Cottus gobio" "SPEED2ZERO" "Fishes" "Cottus gobio Linnaeus, 1758" "SPECIES" "INN" NA "NT" "LEAST_CONCERN" "Cottus" "Cottidae" "Scorpaeniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 180 5.987026227 0.702836958 0.402236592 0.5019123 0.490233659 0.779231573 0.497334468 0.229832325 2.699277598 15905 "fe1" 1.5 "ma3" 15 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "rheo" "rheo" "frb" -7.4 32 "nom" "short" 1361128.7963908 "NO"
"Cottus haemusi" "EEA" "Fishes" "Cottus haemusi Marinov & Dikov, 1986" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Cottus" "Cottidae" "Scorpaeniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 72 4.820905351 0.730706368 0.421875 0.552868056 0.650261995 0.727348784 0.695733708 0.232247003 2.959343127 20000 "fe1" 2.5 "ma4" 9 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "eury" "rheo" "frb" -9.3 32 "nom" "short" 3082.21553906494 "NO"
